Ranges: [0.000049-0.000079, 0.000079-0.000128, 0.000128-0.000207, 0.000207-0.000334, 0.000334-0.000541, 0.000541-0.000875, 0.000875-0.001416, 0.001416-0.002291, 0.002291-0.003707, 0.003707-0.005998, 0.005998-0.009706, 0.009706-0.015704, 0.015704-0.025410, 0.025410-0.041114, 0.041114-0.066524, 0.066524-0.107638, 0.107638-0.174161, 0.174161-0.281799, 0.281799-0.455960, 0.455960-0.737758, 0.737758-0.999951]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023593, 0.974746, 0.001371, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 179279.775877, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 25500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023604, 0.974734, 0.001372, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 179107.315784, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 26000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023627, 0.974711, 0.001373, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 178935.021591, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 26500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023649, 0.974687, 0.001374, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 178762.893138, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 27000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023671, 0.974663, 0.001376, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 178590.930266, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 27500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023693, 0.974639, 0.001377, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 178419.132815, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 28000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023715, 0.974616, 0.001378, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 178333.296073, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 28500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000096, 0.000060, 0.000014, 0.000007, 0.000023, 0.023727, 0.974604, 0.001379, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 178161.746456, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 29000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000060, 0.000014, 0.000007, 0.000023, 0.023749, 0.974580, 0.001380, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177990.361863, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 29500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000060, 0.000014, 0.000007, 0.000023, 0.023771, 0.974556, 0.001381, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177819.142136, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 30000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000060, 0.000014, 0.000007, 0.000023, 0.023793, 0.974532, 0.001383, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177648.087115, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 30500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023816, 0.974508, 0.001384, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177477.196642, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 31000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023838, 0.974484, 0.001385, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177306.470559, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 31500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023860, 0.974460, 0.001387, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177221.169115, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 32000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023872, 0.974448, 0.001387, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 177050.689320, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 32500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023894, 0.974424, 0.001388, 0.000006, 0.000006, 0.000005, 0.000005, 0.000006, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 176880.373521, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 33000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000005, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023916, 0.974400, 0.001390, 0.000006, 0.000006, 0.000005, 0.000005, 0.000006, 0.000005, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 176710.221558, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 33500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023939, 0.974376, 0.001391, 0.000006, 0.000006, 0.000006, 0.000005, 0.000006, 0.000006, 0.000005]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 176540.233275, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 34000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023961, 0.974352, 0.001392, 0.000006, 0.000006, 0.000006, 0.000005, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 176370.408514, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 34500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000005, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000097, 0.000061, 0.000014, 0.000007, 0.000023, 0.023984, 0.974328, 0.001394, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 176200.747118, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 35000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000014, 0.000007, 0.000023, 0.024006, 0.974304, 0.001395, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 176031.248930, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 35500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000014, 0.000007, 0.000023, 0.024029, 0.974280, 0.001396, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 175861.913792, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 36000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000014, 0.000007, 0.000023, 0.024051, 0.974256, 0.001398, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 175777.307318, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 36500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000014, 0.000007, 0.000023, 0.024063, 0.974244, 0.001398, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 175608.216461, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 37000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000014, 0.000007, 0.000023, 0.024085, 0.974220, 0.001400, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 175439.288264, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 37500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000015, 0.000007, 0.000023, 0.024108, 0.974196, 0.001401, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4341.490611, 175270.522569, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14000, 38000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000015, 0.000007, 0.000023, 0.024130, 0.974171, 0.001402, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 175270.522569, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 38000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000015, 0.000007, 0.000023, 0.024108, 0.974194, 0.001402, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 175101.919220, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 38500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000015, 0.000007, 0.000023, 0.024130, 0.974170, 0.001404, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174933.478060, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 39000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000061, 0.000015, 0.000007, 0.000023, 0.024153, 0.974146, 0.001405, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174765.198935, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 39500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000018, 0.000098, 0.000062, 0.000015, 0.000007, 0.000024, 0.024176, 0.974121, 0.001406, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174597.081687, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 40000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000019, 0.000098, 0.000062, 0.000015, 0.000007, 0.000024, 0.024198, 0.974097, 0.001408, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174429.126162, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 40500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000019, 0.000099, 0.000062, 0.000015, 0.000007, 0.000024, 0.024221, 0.974073, 0.001409, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174261.332203, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 41000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000019, 0.000099, 0.000062, 0.000015, 0.000007, 0.000024, 0.024244, 0.974048, 0.001410, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174177.495762, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 41500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000019, 0.000099, 0.000062, 0.000015, 0.000007, 0.000024, 0.024255, 0.974036, 0.001411, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 174093.699655, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 42000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000019, 0.000099, 0.000062, 0.000015, 0.000007, 0.000024, 0.024267, 0.974024, 0.001412, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 173926.228363, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 42500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000006, 0.000006, 0.000007, 0.000009, 0.000007, 0.000019, 0.000099, 0.000062, 0.000015, 0.000007, 0.000024, 0.024289, 0.974000, 0.001413, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006, 0.000006]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 4337.314268, 173758.918172, 252.287045, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 14500, 43000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
