Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000171, 0.000171-0.000276, 0.000276-0.000447, 0.000447-0.000723, 0.000723-0.001169, 0.001169-0.001892, 0.001892-0.003061, 0.003061-0.004953, 0.004953-0.008014, 0.008014-0.012967, 0.012967-0.020981, 0.020981-0.033948, 0.033948-0.054929, 0.054929-0.088877, 0.088877-0.143806, 0.143806-0.232684, 0.232684-0.376490, 0.376490-0.609174, 0.609174-0.985664, 0.985664-0.999960]
Range_probabilities: [0.043230, 0.043146, 0.043230, 0.043188, 0.054936, 0.069611, 0.054778, 0.043146, 0.043230, 0.043146, 0.043188, 0.043230, 0.043313, 0.043167, 0.043105, 0.043146, 0.043105, 0.043271, 0.043146, 0.043188, 0.043188, 0.043313]
Range_scores: [0.996158, 0.994242, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.994242, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.994242, 0.993286, 0.997117, 0.994242, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3000, 2500, 2000, 1000, 3000, 4000, 3000, 3500, 1500, 3000, 2500, 2500, 1000]
Range_probabilities: [0.043231, 0.043148, 0.043231, 0.043190, 0.054938, 0.069614, 0.054780, 0.043148, 0.043231, 0.043148, 0.043190, 0.043231, 0.043315, 0.043169, 0.043065, 0.043148, 0.043107, 0.043273, 0.043148, 0.043190, 0.043190, 0.043315]
Range_scores: [0.996158, 0.994242, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.994242, 0.993286, 0.997117, 0.994242, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 3000, 3500, 1500, 3000, 2500, 2500, 1000]
Range_probabilities: [0.043233, 0.043150, 0.043233, 0.043192, 0.054940, 0.069617, 0.054782, 0.043150, 0.043233, 0.043108, 0.043192, 0.043233, 0.043316, 0.043171, 0.043067, 0.043150, 0.043108, 0.043275, 0.043150, 0.043192, 0.043192, 0.043316]
Range_scores: [0.996158, 0.994242, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.993286, 0.993286, 0.997117, 0.994242, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 3500, 3500, 1500, 3000, 2500, 2500, 1000]
Range_probabilities: [0.043235, 0.043152, 0.043235, 0.043193, 0.054943, 0.069620, 0.054784, 0.043152, 0.043235, 0.043110, 0.043193, 0.043235, 0.043318, 0.043173, 0.043069, 0.043110, 0.043110, 0.043277, 0.043152, 0.043193, 0.043193, 0.043318]
Range_scores: [0.996158, 0.994242, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.992330, 0.993286, 0.997117, 0.994242, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 4000, 3500, 1500, 3000, 2500, 2500, 1000]
Range_probabilities: [0.043237, 0.043154, 0.043237, 0.043195, 0.054945, 0.069623, 0.054787, 0.043154, 0.043237, 0.043112, 0.043195, 0.043237, 0.043320, 0.043174, 0.043071, 0.043071, 0.043112, 0.043278, 0.043154, 0.043195, 0.043195, 0.043320]
Range_scores: [0.996158, 0.994242, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.992330, 0.993286, 0.996158, 0.994242, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 4000, 3500, 2000, 3000, 2500, 2500, 1000]
Range_probabilities: [0.043238, 0.043155, 0.043238, 0.043197, 0.054947, 0.069626, 0.054789, 0.043155, 0.043238, 0.043114, 0.043197, 0.043238, 0.043322, 0.043176, 0.043072, 0.043072, 0.043114, 0.043238, 0.043155, 0.043197, 0.043197, 0.043322]
Range_scores: [0.996158, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.992330, 0.993286, 0.996158, 0.994242, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 4000, 3500, 2000, 3000, 2500, 2500, 1000]
Range_probabilities: [0.043240, 0.043116, 0.043240, 0.043199, 0.054950, 0.069628, 0.054791, 0.043157, 0.043240, 0.043116, 0.043199, 0.043240, 0.043324, 0.043178, 0.043074, 0.043074, 0.043116, 0.043240, 0.043157, 0.043199, 0.043199, 0.043324]
Range_scores: [0.996158, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.992330, 0.993286, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077]
Miss_counts: [2000, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 4000, 3500, 2000, 3500, 2500, 2500, 1000]
Range_probabilities: [0.043242, 0.043117, 0.043242, 0.043200, 0.054952, 0.069631, 0.054793, 0.043159, 0.043242, 0.043117, 0.043200, 0.043242, 0.043325, 0.043180, 0.043076, 0.043076, 0.043117, 0.043242, 0.043117, 0.043200, 0.043200, 0.043325]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.994721, 0.992330, 0.992330, 0.993286, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3000, 4000, 4000, 3500, 2000, 3500, 2500, 2500, 1000]
Range_probabilities: [0.043202, 0.043119, 0.043244, 0.043202, 0.054954, 0.069634, 0.054796, 0.043161, 0.043244, 0.043119, 0.043202, 0.043244, 0.043327, 0.043182, 0.043078, 0.043078, 0.043119, 0.043244, 0.043119, 0.043202, 0.043202, 0.043327]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.993764, 0.992330, 0.992330, 0.993286, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 3500, 4000, 4000, 3500, 2000, 3500, 2500, 2500, 1000]
Range_probabilities: [0.043204, 0.043121, 0.043246, 0.043204, 0.054956, 0.069637, 0.054798, 0.043163, 0.043246, 0.043121, 0.043204, 0.043246, 0.043329, 0.043142, 0.043080, 0.043080, 0.043121, 0.043246, 0.043121, 0.043204, 0.043204, 0.043329]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.992808, 0.992330, 0.992330, 0.993286, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 4000, 4000, 4000, 3500, 2000, 3500, 2500, 2500, 1000]
Range_probabilities: [0.043206, 0.043123, 0.043247, 0.043206, 0.054959, 0.069640, 0.054800, 0.043164, 0.043247, 0.043123, 0.043206, 0.043247, 0.043331, 0.043102, 0.043081, 0.043081, 0.043123, 0.043247, 0.043123, 0.043206, 0.043206, 0.043331]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.996158, 0.998077, 0.992808, 0.992330, 0.992330, 0.993286, 0.996158, 0.993286, 0.995199, 0.994242, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2000, 1000, 4000, 4000, 4000, 3500, 2000, 3500, 2500, 3000, 1000]
Range_probabilities: [0.043208, 0.043125, 0.043249, 0.043208, 0.054961, 0.069643, 0.054803, 0.043166, 0.043249, 0.043125, 0.043208, 0.043249, 0.043333, 0.043104, 0.043083, 0.043083, 0.043125, 0.043249, 0.043125, 0.043208, 0.043166, 0.043333]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.993286, 0.996158, 0.993286, 0.995199, 0.994242, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2500, 1000, 4000, 4000, 4000, 3500, 2000, 3500, 2500, 3000, 1000]
Range_probabilities: [0.043209, 0.043126, 0.043251, 0.043209, 0.054963, 0.069646, 0.054805, 0.043168, 0.043251, 0.043126, 0.043209, 0.043209, 0.043334, 0.043106, 0.043085, 0.043085, 0.043126, 0.043251, 0.043126, 0.043209, 0.043168, 0.043334]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.996158, 0.993286, 0.995199, 0.994242, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2000, 3500, 2500, 3000, 1000]
Range_probabilities: [0.043211, 0.043128, 0.043253, 0.043211, 0.054966, 0.069649, 0.054807, 0.043170, 0.043253, 0.043128, 0.043211, 0.043211, 0.043336, 0.043107, 0.043087, 0.043087, 0.043087, 0.043253, 0.043128, 0.043211, 0.043170, 0.043336]
Range_scores: [0.995199, 0.993286, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.996158, 0.993286, 0.994242, 0.994242, 0.998077]
Miss_counts: [2500, 3500, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2000, 3500, 3000, 3000, 1000]
Range_probabilities: [0.043213, 0.043130, 0.043255, 0.043213, 0.054968, 0.069652, 0.054809, 0.043171, 0.043255, 0.043130, 0.043213, 0.043213, 0.043338, 0.043109, 0.043088, 0.043088, 0.043088, 0.043255, 0.043130, 0.043171, 0.043171, 0.043338]
Range_scores: [0.995199, 0.992330, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.993286, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.996158, 0.993286, 0.994242, 0.994242, 0.998077]
Miss_counts: [2500, 4000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 3500, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2000, 3500, 3000, 3000, 1000]
Range_probabilities: [0.043215, 0.043090, 0.043256, 0.043215, 0.054970, 0.069654, 0.054812, 0.043173, 0.043256, 0.043132, 0.043215, 0.043215, 0.043340, 0.043111, 0.043090, 0.043090, 0.043090, 0.043256, 0.043132, 0.043173, 0.043173, 0.043340]
Range_scores: [0.995199, 0.992330, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.996158, 0.993286, 0.994242, 0.994242, 0.998077]
Miss_counts: [2500, 4000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 4000, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2000, 3500, 3000, 3000, 1000]
Range_probabilities: [0.043217, 0.043092, 0.043258, 0.043217, 0.054972, 0.069657, 0.054814, 0.043175, 0.043258, 0.043092, 0.043217, 0.043217, 0.043342, 0.043113, 0.043092, 0.043092, 0.043092, 0.043258, 0.043134, 0.043175, 0.043175, 0.043342]
Range_scores: [0.995199, 0.992330, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.998077]
Miss_counts: [2500, 4000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 4000, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 1000]
Range_probabilities: [0.043218, 0.043094, 0.043260, 0.043218, 0.054975, 0.069660, 0.054816, 0.043177, 0.043260, 0.043094, 0.043218, 0.043218, 0.043343, 0.043115, 0.043094, 0.043094, 0.043094, 0.043218, 0.043135, 0.043177, 0.043177, 0.043343]
Range_scores: [0.995199, 0.992330, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.997117]
Miss_counts: [2500, 4000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 4000, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 1500]
Range_probabilities: [0.043220, 0.043096, 0.043262, 0.043220, 0.054977, 0.069663, 0.054818, 0.043179, 0.043262, 0.043096, 0.043220, 0.043220, 0.043345, 0.043116, 0.043096, 0.043096, 0.043096, 0.043220, 0.043137, 0.043179, 0.043179, 0.043304]
Range_scores: [0.995199, 0.992330, 0.996158, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [2500, 4000, 2000, 2500, 2500, 4500, 4000, 3000, 2000, 4000, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043222, 0.043097, 0.043264, 0.043222, 0.054979, 0.069666, 0.054821, 0.043180, 0.043264, 0.043097, 0.043222, 0.043222, 0.043347, 0.043118, 0.043097, 0.043097, 0.043097, 0.043222, 0.043139, 0.043180, 0.043180, 0.043264]
Range_scores: [0.995199, 0.992330, 0.995199, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.995199, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [2500, 4000, 2500, 2500, 2500, 4500, 4000, 3000, 2000, 4000, 2500, 2500, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043224, 0.043099, 0.043224, 0.043224, 0.054982, 0.069669, 0.054823, 0.043182, 0.043265, 0.043099, 0.043224, 0.043224, 0.043349, 0.043120, 0.043099, 0.043099, 0.043099, 0.043224, 0.043141, 0.043182, 0.043182, 0.043265]
Range_scores: [0.995199, 0.992330, 0.995199, 0.995199, 1.265913, 1.604079, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [2500, 4000, 2500, 2500, 2500, 4500, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043226, 0.043101, 0.043226, 0.043226, 0.054984, 0.069672, 0.054825, 0.043184, 0.043267, 0.043101, 0.043226, 0.043184, 0.043351, 0.043122, 0.043101, 0.043101, 0.043101, 0.043226, 0.043143, 0.043184, 0.043184, 0.043267]
Range_scores: [0.995199, 0.992330, 0.995199, 0.995199, 1.265913, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [2500, 4000, 2500, 2500, 2500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043229, 0.043104, 0.043229, 0.043229, 0.054988, 0.069609, 0.054829, 0.043187, 0.043270, 0.043104, 0.043229, 0.043187, 0.043354, 0.043125, 0.043104, 0.043104, 0.043104, 0.043229, 0.043145, 0.043187, 0.043187, 0.043270]
Range_scores: [0.994242, 0.992330, 0.995199, 0.995199, 1.265913, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 2500, 2500, 2500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043189, 0.043106, 0.043230, 0.043230, 0.054990, 0.069612, 0.054831, 0.043189, 0.043272, 0.043106, 0.043230, 0.043189, 0.043355, 0.043126, 0.043106, 0.043106, 0.043106, 0.043230, 0.043147, 0.043189, 0.043189, 0.043272]
Range_scores: [0.994242, 0.992330, 0.995199, 0.995199, 1.264695, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 2500, 2500, 3000, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043191, 0.043108, 0.043233, 0.043233, 0.054940, 0.069616, 0.054834, 0.043191, 0.043274, 0.043108, 0.043233, 0.043191, 0.043358, 0.043129, 0.043108, 0.043108, 0.043108, 0.043233, 0.043149, 0.043191, 0.043191, 0.043274]
Range_scores: [0.994242, 0.992330, 0.994242, 0.995199, 1.264695, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.993286, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 2500, 3000, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 2500, 3500, 3000, 3000, 2000]
Range_probabilities: [0.043193, 0.043110, 0.043193, 0.043234, 0.054942, 0.069619, 0.054836, 0.043193, 0.043276, 0.043110, 0.043234, 0.043193, 0.043359, 0.043131, 0.043110, 0.043110, 0.043110, 0.043234, 0.043151, 0.043193, 0.043193, 0.043276]
Range_scores: [0.994242, 0.992330, 0.994242, 0.995199, 1.264695, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.995199, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 2500, 3000, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 2500, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043195, 0.043112, 0.043195, 0.043236, 0.054944, 0.069622, 0.054839, 0.043195, 0.043278, 0.043112, 0.043236, 0.043195, 0.043361, 0.043132, 0.043112, 0.043112, 0.043112, 0.043236, 0.043112, 0.043195, 0.043195, 0.043278]
Range_scores: [0.994242, 0.992330, 0.994242, 0.995199, 1.264695, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.992330, 0.992330, 0.994242, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 2500, 3000, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4000, 4000, 3000, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043196, 0.043113, 0.043196, 0.043238, 0.054947, 0.069625, 0.054841, 0.043196, 0.043280, 0.043113, 0.043238, 0.043196, 0.043363, 0.043134, 0.043113, 0.043113, 0.043113, 0.043196, 0.043113, 0.043196, 0.043196, 0.043280]
Range_scores: [0.994242, 0.992330, 0.994242, 0.995199, 1.264695, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.992330, 0.994242, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 2500, 3000, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4000, 3000, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043198, 0.043115, 0.043198, 0.043240, 0.054949, 0.069628, 0.054843, 0.043198, 0.043281, 0.043115, 0.043240, 0.043198, 0.043365, 0.043136, 0.043115, 0.043074, 0.043115, 0.043198, 0.043115, 0.043198, 0.043198, 0.043281]
Range_scores: [0.994242, 0.992330, 0.994242, 0.995199, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.992330, 0.994242, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 2500, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4000, 3000, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043200, 0.043117, 0.043200, 0.043242, 0.054899, 0.069631, 0.054846, 0.043200, 0.043284, 0.043117, 0.043242, 0.043200, 0.043367, 0.043138, 0.043117, 0.043076, 0.043117, 0.043200, 0.043117, 0.043200, 0.043200, 0.043284]
Range_scores: [0.994242, 0.992330, 0.994242, 0.995199, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.992330, 0.993286, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 2500, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4000, 3500, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043202, 0.043119, 0.043202, 0.043244, 0.054901, 0.069634, 0.054848, 0.043202, 0.043286, 0.043119, 0.043244, 0.043202, 0.043369, 0.043140, 0.043119, 0.043078, 0.043119, 0.043161, 0.043119, 0.043202, 0.043202, 0.043286]
Range_scores: [0.994242, 0.992330, 0.994242, 0.994242, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.992330, 0.993286, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 3000, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4000, 3500, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043204, 0.043121, 0.043204, 0.043204, 0.054904, 0.069637, 0.054851, 0.043204, 0.043287, 0.043121, 0.043246, 0.043204, 0.043371, 0.043142, 0.043121, 0.043080, 0.043121, 0.043163, 0.043121, 0.043204, 0.043204, 0.043287]
Range_scores: [0.994242, 0.992330, 0.994242, 0.994242, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.991376, 0.993286, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 3000, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4500, 3500, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043206, 0.043123, 0.043206, 0.043206, 0.054906, 0.069640, 0.054853, 0.043206, 0.043289, 0.043123, 0.043247, 0.043206, 0.043373, 0.043144, 0.043123, 0.043081, 0.043081, 0.043164, 0.043123, 0.043206, 0.043206, 0.043289]
Range_scores: [0.994242, 0.992330, 0.994242, 0.993286, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.991376, 0.993286, 0.992330, 0.994242, 0.994242, 0.996158]
Miss_counts: [3000, 4000, 3000, 3500, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4500, 3500, 4000, 3000, 3000, 2000]
Range_probabilities: [0.043208, 0.043125, 0.043208, 0.043166, 0.054908, 0.069643, 0.054855, 0.043208, 0.043291, 0.043125, 0.043249, 0.043208, 0.043374, 0.043145, 0.043125, 0.043083, 0.043083, 0.043166, 0.043125, 0.043208, 0.043208, 0.043291]
Range_scores: [0.994242, 0.992330, 0.994242, 0.993286, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.991376, 0.993286, 0.992330, 0.994242, 0.994242, 0.995199]
Miss_counts: [3000, 4000, 3000, 3500, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4500, 3500, 4000, 3000, 3000, 2500]
Range_probabilities: [0.043209, 0.043126, 0.043209, 0.043168, 0.054910, 0.069646, 0.054858, 0.043209, 0.043293, 0.043126, 0.043251, 0.043209, 0.043376, 0.043147, 0.043126, 0.043085, 0.043085, 0.043168, 0.043126, 0.043209, 0.043209, 0.043251]
Range_scores: [0.994242, 0.991376, 0.994242, 0.993286, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.992808, 0.992330, 0.991376, 0.991376, 0.993286, 0.992330, 0.994242, 0.994242, 0.995199]
Miss_counts: [3000, 4500, 3000, 3500, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4000, 4000, 4500, 4500, 3500, 4000, 3000, 3000, 2500]
Range_probabilities: [0.043211, 0.043087, 0.043211, 0.043170, 0.054913, 0.069649, 0.054860, 0.043211, 0.043295, 0.043128, 0.043253, 0.043211, 0.043378, 0.043149, 0.043128, 0.043087, 0.043087, 0.043170, 0.043128, 0.043211, 0.043211, 0.043253]
Range_scores: [0.994242, 0.991376, 0.994242, 0.993286, 1.263479, 1.602536, 1.262263, 0.994242, 0.996158, 0.992330, 0.995199, 0.994242, 0.998077, 0.991853, 0.992330, 0.991376, 0.991376, 0.993286, 0.992330, 0.994242, 0.994242, 0.995199]
Miss_counts: [3000, 4500, 3000, 3500, 3500, 5000, 4000, 3000, 2000, 4000, 2500, 3000, 1000, 4500, 4000, 4500, 4500, 3500, 4000, 3000, 3000, 2500]
Range_probabilities: [0.043213, 0.043088, 0.043213, 0.043171, 0.054915, 0.069652, 0.054862, 0.043213, 0.043296, 0.043130, 0.043255, 0.043213, 0.043380, 0.043109, 0.043130, 0.043088, 0.043088, 0.043171, 0.043130, 0.043213, 0.043213, 0.043255]
